Date;Open;High;Low;Close;Adj Close;Volume
2010-03-03;29,848571999999997;29,981428;29,705715;29,904284999999998;26,097862;93013200
2010-01-14;30,015715000000004;30,065714;29,860001;29,918571000000004;26,11034;108223500
2010-01-11;30,4;30,428571999999996;29,778571999999997;30,015715000000004;26,195114;115557400
2010-01-07;30,25;30,285715000000003;29,864286;30,082857;26,253704;119282800
2010-01-13;29,695715000000003;30,132856;29,157142999999998;30,092857000000002;26,262434000000002;151473000
2010-03-04;29,897142;30,131428000000003;29,804284999999997;30,101429;26,269913;91510300
2009-12-31;30,447144;30,478571000000002;30,08;30,104286;26,272409000000003;88102700
2010-01-06;30,625713;30,747142999999998;30,107143;30,138571000000002;26,302329999999998;138040000
2009-12-28;30,245714000000003;30,564284999999998;29,944285999999998;30,23;26,382114;161141400
2009-12-30;29,832857;30,285715000000003;29,758571999999997;30,234284999999996;26,385859999999997;103021100
2010-01-20;30,701428999999997;30,792856;29,928571999999996;30,247142999999998;26,397084999999997;153038200
2010-01-08;30,042856;30,285715000000003;29,865715;30,282858;26,428248999999997;111902700
2010-01-04;30,49;30,642857;30,34;30,572857;26,68133;123432400
2010-01-05;30,657142999999998;30,798571000000003;30,464284999999997;30,625713;26,727465000000002;150476200
2010-01-19;29,761428999999996;30,741428000000003;29,605715000000004;30,719998999999998;26,809748;182501900
2010-03-05;30,705715;31,385714;30,661428000000004;31,278571999999997;27,297226000000002;224905100
2010-03-08;31,43;31,441429;31,178571999999996;31,297141999999997;27,313427;107472400
2010-03-19;32,112858;32,177143;31,604286;31,75;27,708637;139861400
2010-03-09;31,187143;32,142857;31,127142;31,860001;27,804646999999996;230064800
2010-03-15;32,197144;32,214287;31,464284999999997;31,977141999999997;27,906878000000003;123375700
2010-03-17;32,128571;32,349998;31,895714;32,017143;27,941782;112739200
2010-03-16;32,025715000000005;32,139998999999996;31,787144;32,064285;27,982925;111727000
2010-03-18;32,014286;32,142857;31,801428;32,092857;28,007864;85527400
2010-03-22;31,495714000000003;32,285713;31,450001;32,107143;28,020332;114104900
2010-03-10;31,975714;32,21143;31,885714;32,119999;28,031547999999997;149054500
2010-03-11;31,987143;32,214287;31,902857;32,214287;28,113834000000004;101425100
2010-03-12;32,481429999999996;32,532856;32,25;32,371429;28,250973;104080900
2010-03-25;32,988571;32,995715999999994;32,32143;32,378571;28,257208000000002;135571100
2010-03-23;32,234287;32,682858;32,014286;32,622856;28,4704;150607800
2010-03-24;32,52;32,885715000000005;32,501427;32,767143;28,596317;149445100
2010-03-26;32,707142;33,135715000000005;32,650002;32,985714;28,787071;160218800
2010-03-29;33,285713;33,41;33,088570000000004;33,198570000000004;28,972826;135186100
2010-03-31;33,64143;33,801429999999996;33,494285999999995;33,57143;29,298233000000003;107664900
2010-03-30;33,799999;33,925713;33,464287;33,692856;29,404207;131827500
2010-05-07;34,815715999999995;35,224284999999995;32,172855;33,694286;29,405457000000002;419004600
2010-04-01;33,915714;34,104286;33,25;33,709998999999996;29,419161;150786300
2010-05-20;34,554287;34,835712;33,744285999999995;33,965714;29,642332;320728800
2010-04-05;33,568573;34,072857;33,53857;34,07;29,733339;171126900
2010-04-06;34,028572;34,32;33,857143;34,220001;29,864252;111754300
2010-08-24;34,667141;34,714287;34,092857;34,275715000000005;29,912874;150641400
2010-04-08;34,348572;34,505714000000005;34,005714000000005;34,278572;29,915356;143247300
2010-08-26;35,064285;35,107143;34,325714000000005;34,325714000000005;29,956512;116626300
2010-04-07;34,221428;34,560001;34,094284;34,371429;29,996407;157125500
2010-08-27;34,535713;34,658573;33,651428;34,517143;30,123568;137097800
2010-04-09;34,490002000000004;34,555714;34,351428999999996;34,541428;30,144762;83545700
2010-04-12;34,599998;34,724284999999995;34,544284999999995;34,612858;30,207103999999998;83256600
2010-05-21;33,259997999999996;34,92857;33,049999;34,617142;30,210833;305972800
2010-04-13;34,551429999999996;34,685715;34,444286;34,632858;30,224553999999998;76552700
2010-08-30;34,394287;35,107143;34,382858;34,642857;30,23328;95822300
2010-08-25;34,005714000000005;34,855713;33,885715000000005;34,698570000000004;30,281908;149216900
2010-08-31;34,549999;34,937141;34,335712;34,728573;30,308084;105196700
2010-06-09;35,924285999999995;35,985714;34,64143;34,742859;30,320559999999997;213657500
2010-05-26;35,725716;36,018570000000004;34,82143;34,872856;30,433996;212663500
2010-04-20;35,505714000000005;35,607143;34,708572;34,941429;30,493840999999996;184581600
2010-05-25;34,192856;35,251427;33,880001;35,031428999999996;30,572391999999997;262001600
2010-07-19;35,697144;35,697144;34,228573;35,082859;30,617285;256119500
2010-04-14;35,040001000000004;35,115715;34,867142;35,098572;30,630990999999998;101019100
2010-08-23;35,970001;36,0;35,035713;35,114284999999995;30,644699;103510400
2010-05-06;36,261429;36,892857;28,464284999999997;35,17857;30,700810999999998;321465200
2010-05-24;35,325714000000005;35,842857;35,18;35,251427;30,764381;188559700
2010-07-02;35,784286;35,847141;34,742859;35,277142;30,786827000000002;173460700
2010-04-19;35,290001000000004;35,412857;34,53857;35,295715;30,803040999999997;141731100
2010-04-16;35,509997999999996;35,877144;34,935715;35,342857;30,844177000000002;187636400
2010-08-16;35,368572;35,715714;35,231429999999996;35,377144;30,8741;79607500
2010-05-19;35,642857;36,131428;34,978573;35,477142;30,961369;256431700
2010-07-01;36,328571000000004;36,400002;34,745715999999994;35,497143;30,978832;255724000
2010-07-06;35,857143;36,114284999999995;35,165714;35,518570000000004;30,997526;153808900
2010-04-15;35,111427;35,575714000000005;35,072857;35,560001;31,033689000000003;94196200
2010-08-13;35,950001;35,982857;35,584286;35,585712;31,056124;88717300
2010-06-08;36,177143;36,257141;35,092857;35,618572;31,084806;250192600
2010-08-20;35,627144;36,274284;35,57143;35,662857;31,123449;96057500
2010-08-19;36,119999;36,21143;35,525715000000005;35,697144;31,153370000000002;106676500
2010-07-16;36,168571;36,424285999999995;35,487144;35,700001;31,155872;259964600
2010-08-11;36,485714;36,527142;35,687141;35,741428000000006;31,192019000000002;155013600
2010-09-01;35,352856;35,922855;35,182858;35,761429;31,209463;174259400
2010-06-10;34,977142;35,854286;34,599998;35,787144;31,231916;194089000
2010-06-07;36,898571000000004;37,021427;35,792858;35,848572;31,285513;221735500
2010-07-15;35,46143;36,709998999999996;35,328571000000004;35,921428999999996;31,349103999999997;206216500
2010-06-30;36,672855;36,852856;35,715714;35,932858;31,359078999999998;184863000
2010-08-12;35,241428000000006;36,157143;35,16;35,970001;31,391485;133730100
2010-07-13;36,617142;36,628571;35,204285;35,971428;31,392744;297731000
2010-07-20;34,700001;36,128571;34,287144;35,984287;31,403971000000002;268737700
2010-08-17;35,725716;36,375713;35,599998;35,995715999999994;31,413929;105660100
2010-09-02;35,894287;36,024284;35,509997999999996;36,024284;31,438864000000002;103856900
2010-05-18;36,71143;36,935715;35,751427;36,051429999999996;31,462564;195669600
2010-07-14;35,625713;36,542858;35,57143;36,104286;31,508682;203011900
2010-08-18;36,051429999999996;36,381428;35,939999;36,152859;31,551073;84924000
2010-05-27;35,799999;36,27;35,587143;36,192856;31,585984999999997;166570600
2010-06-11;35,46143;36,265713;35,338570000000004;36,215714;31,605929999999997;136439800
2010-05-14;36,451427;36,639998999999996;35,642857;36,259997999999996;31,644581;189840700
2010-05-10;35,75;36,378571;35,504284000000006;36,284286;31,665778999999997;246076600
2010-05-17;36,385715000000005;36,597141;35,387142;36,317142;31,694458;190708700
2010-07-21;37,869999;37,878571;36,285713;36,32;31,696946999999998;296417800
2010-06-14;36,565715999999995;37,021427;36,287144;36,325714000000005;31,701933;150740100
2010-06-04;36,887142;37,414288;36,375713;36,565715999999995;31,911378999999997;189576100
2010-05-05;36,147144;36,877144;35,532856;36,57;31,915121000000003;220775800
2010-06-29;37,731429999999996;37,77;36,328571000000004;36,595715000000006;31,937559000000004;283336200
2010-05-11;35,977142;37,127144;35,785713;36,645714;31,981192;212226700
2010-05-28;37,055714;37,057144;36,192856;36,697144;32,026073;203903700
2010-07-30;36,555714;37,099998;36,414288;36,75;32,072212;112052500
2010-07-12;36,932858;37,407143;36,408573;36,755714000000005;32,077202;140719600
2010-09-07;36,662857;37,075714000000005;36,607143;36,830002;32,142021;85639400
2010-07-08;37,497143;37,557144;36,412857;36,869999;32,176937;184536100
2010-07-29;37,244285999999995;37,521427;36,585712;36,872856;32,179435999999995;160951700
2010-05-13;37,602856;37,857143;36,628571;36,908573;32,210598;149928100
2010-07-07;35,784286;36,967144;35,67857;36,952858;32,249252;163639000
2010-05-04;37,555714;37,612858;36,67857;36,954285;32,250492;180954900
2010-09-03;36,441429;36,968571000000004;36,357143;36,967144;32,261719;130197200
2010-07-22;36,811428;37,142857;36,472858;37,002857;32,292885;161329700
2010-04-21;36,971428;37,17857;36,532856;37,031428999999996;32,317822;245597800
2010-07-26;37,142857;37,157143;36,815715999999995;37,040001000000004;32,325306;105137900
2010-08-10;37,121429;37,207142;36,792858;37,058571;32,341507;112980000
2010-07-09;36,698570000000004;37,128571;36,451427;37,088570000000004;32,367691;108330600
2010-06-15;36,52;37,121429;36,5;37,098572;32,376411;146268500
2010-07-23;36,727142;37,197144;36,611427;37,134285;32,407585;133347200
2010-08-06;37,111427;37,355713;36,804287;37,155716;32,426285;111224400
2010-06-01;37,098572;37,991428000000006;36,994285999999995;37,261429;32,518543;219118200
2010-07-28;37,667141;37,998573;37,17857;37,279999;32,53474;129996300
2010-04-30;38,472858;38,652859;37,285713;37,298573;32,550953;135615900
2010-04-28;37,607143;37,714287;36,630001;37,371429;32,614540000000005;189600600
2010-08-05;37,389998999999996;37,597141;37,221428;37,385715000000005;32,627014;72274300
2010-08-09;37,354286;37,450001;37,081429;37,392857;32,633244;75782000
2010-08-02;37,205715000000005;37,512856;37,088570000000004;37,407143;32,645702;107013900
2010-08-03;37,287144;37,60857;37,060001;37,418571;32,655678;104413400
2010-04-27;38,181427;38,262856;37,217144;37,434284000000005;32,669388;177335900
2010-05-12;37,034286;37,59;36,957142;37,441429;32,675625;163594900
2010-09-08;37,111427;37,77;37,014286;37,560001;32,779102;131637800
2010-08-04;37,548573;37,754284000000006;37,187141;37,568573;32,786594;105093800
2010-09-09;37,862858;38,074287;37,560001;37,581429;32,797816999999995;109643800
2010-06-03;37,882858;37,935715;37,201427;37,588570000000004;32,804039;162526700
2010-09-10;37,598572;37,785713;37,342857;37,630001;32,840195;96885600
2010-06-02;37,791428;37,828571000000004;37,189999;37,707142;32,907528000000006;172137000
2010-07-27;37,267143;37,828571000000004;37,185715;37,725716;32,923737;146192900
2010-05-03;37,691429;38,268570000000004;37,554287;38,049999;33,206734000000004;113585500
2010-04-22;36,89143;38,107143;36,599998;38,067142;33,221703000000005;198356200
2010-06-25;38,580002;38,610001000000004;37,972858;38,099998;33,250359;137485600
2010-09-13;37,974284999999995;38,325714000000005;37,965714;38,148571000000004;33,292770000000004;97195000
2010-06-16;37,299999;38,25;37,232857;38,17857;33,318943;195919500
2010-09-14;38,029999;38,452858;37,931427;38,294284999999995;33,419926000000004;102037600
2010-06-28;38,132858;38,535713;37,78857;38,328571000000004;33,449856;146237000
2010-04-29;37,574287;38,57143;37,43;38,377144;33,492241;139710200
2010-06-24;38,714287;39,028572;38,299999;38,42857;33,537116999999995;178569300
2010-04-26;38,84;38,922855;38,312859;38,5;33,599468;119767200
2010-06-21;39,669998;39,85857;38,389998999999996;38,595715000000006;33,682995;194122600
2010-09-15;38,310001;38,625713;38,262856;38,602856;33,689223999999996;107342200
2010-04-23;38,284286;38,882858;38,142857;38,689999;33,76527;199238900
2010-06-23;39,225716;39,237144;38,271427;38,709998999999996;33,782722;192114300
2010-06-17;38,657143;38,985714;38,5;38,838570000000004;33,894928;218213800
2010-06-22;38,880001;39,424285999999995;38,785713;39,121429;34,141785;179315500
2010-06-18;38,892857;39,285713;38,774284;39,152859;34,16922;196155400
2010-09-17;39,669998;39,708572;39,097141;39,338570000000004;34,331295000000004;158619300
2010-09-16;38,605713;39,524284;38,5;39,509997999999996;34,480896;163025800
2010-10-04;40,228573;40,414288;39,681427;39,805714;34,738964;108825500
2010-10-01;40,878571;40,939999;40,192856;40,360001000000004;35,222706;112035700
2010-09-20;39,439999;40,540001000000004;39,407143;40,46143;35,311234000000006;164669400
2010-09-30;41,285713;41,42857;40,17857;40,535713;35,376045;168347900
2010-09-21;40,551429999999996;41,049999;40,398571000000004;40,53857;35,378551;167018600
2010-09-28;41,681427;41,681427;39,285713;40,98;35,763785999999996;258760600
2010-09-29;41,032856;41,401428;40,857143;41,052856;35,82737;117411000
2010-09-22;40,387142;41,139998999999996;40,344284;41,107143;35,874736999999996;146322400
2010-09-23;40,904284999999994;41,822857;40,857143;41,274284;36,020610999999995;196529200
2010-10-05;40,285713;41,349998;40,259997999999996;41,277142;36,023102;125491800
2010-10-06;41,369999;41,712856;40,751427;41,312859;36,054283;167717200
2010-10-07;41,477142;41,497143;40,987144;41,317142;36,058006;102099900
2010-09-27;41,997143;42,104286;41,572857;41,594284;36,299877;120708700
2010-09-24;41,728573;41,932858;41,507141;41,759997999999996;36,444503999999995;162372000
2010-10-08;41,672855;42,07143;41,42857;42,009997999999996;36,662678;164600800
2010-10-11;42,105713;42,462856;42,085712;42,194286;36,823505;106938300
2010-10-12;42,201427;42,785713;41,784286;42,648571000000004;37,219971;139636000
2010-10-13;42,885715000000005;43,137142;42,828571000000004;42,877144;37,419449;157523100
2010-11-17;43,028572;43,427143;42,537144;42,92857;37,464325;119862400
2010-10-29;43,46143;43,697144;42,981429999999996;42,997143;37,524178000000006;107627800
2010-11-16;43,674285999999995;43,942856;42,759997999999996;43,084286;37,600227000000004;164412500
2010-10-14;43,098572;43,209998999999996;42,914288;43,187141;37,689987;108824100
2010-11-01;43,174285999999995;43,657143;43,171428999999996;43,454285;37,923126;105972300
2010-10-28;43,992859;44,0;42,985714;43,605713;38,055279;137762800
2010-11-19;43,995715999999994;44,057144;43,605713;43,818573;38,241046999999995;96210800
2010-11-15;44,065715999999995;44,362858;43,752857;43,862858;38,279694;100901500
2010-10-22;44,152859;44,291428;43,757141;43,924285999999995;38,333309;93194500
2010-10-27;43,950001;44,271427;43,657143;43,975716;38,378184999999995;99750700
2010-11-12;45,142857;45,214287;43,375713;44,004284000000006;38,403114;198961700
2010-10-26;43,838570000000004;44,248573;43,664288;44,007141;38,405609000000005;98232400
2010-11-18;43,599998;44,238571;43,527142;44,061428;38,452991;123622800
2010-11-23;44,349998;44,535713;43,794284999999995;44,104286;38,490390999999995;129861900
2010-10-25;44,155716;44,514286;44,062859;44,119999;38,504104999999996;98115500
2010-11-02;43,857143;44,312859;43,857143;44,194286;38,568939;108482500
2010-10-19;43,342857;44,824287;42,860001000000004;44,212856;38,585148;308196000
2010-10-21;44,622856;44,962856;43,828571000000004;44,217144;38,588885999999995;137865000
2010-10-20;44,142857;44,892857;43,838570000000004;44,361427;38,714806;180406100
2010-11-30;44,791428;44,908573;44,41;44,450001;38,79211;125464500
2010-11-03;44,481429999999996;44,697144;44,075714000000005;44,685715;38,997818;127087100
2010-11-22;43,811428;44,765713;43,695713;44,765713;39,067634999999996;98268800
2010-10-15;43,919998;45,0;43,558571;44,962856;39,239674;230548500
2010-11-24;44,57143;45,057144;44,535713;44,971428;39,247162;103431300
2010-11-26;44,82;45,385715000000005;44,705715000000005;45,0;39,272099;59396400
2011-06-20;45,337143;45,385715000000005;44,357143;45,045715;39,311993;160161400
2010-11-09;45,864284999999995;45,900002;44,92857;45,154284999999994;39,406746000000005;95886000
2010-12-01;45,03857;45,392857;45,0;45,200001;39,44664;115437700
2010-11-11;45,0;45,485714;44,892857;45,235714;39,477818;90321000
2010-11-29;45,07143;45,354286;44,482857;45,267143;39,505241;111446300
2010-11-05;45,427143;45,652859;45,25;45,304287;39,537655;90313300
2010-12-03;45,287144;45,521427;45,191429;45,348572;39,576302;85523200
2010-10-18;45,495715999999994;45,57143;44,898571000000004;45,42857;39,646122;273252700
2010-11-10;45,234287;45,53857;44,792858;45,432858;39,649840999999995;96056800
2010-12-02;45,361427;45,57143;44,984287;45,450001;39,664806;115709300
2010-12-07;46,257141;46,284286;45,445713;45,458572;39,672298;97863500
2010-11-04;45,064285;45,740002000000004;45,004284000000006;45,467144;39,679778999999996;160622000
2010-11-08;45,314285;45,681427;45,251427;45,517143;39,723411999999996;70439600
2010-12-09;46,018570000000004;46,07143;45,574287;45,68;39,865536;73537800
2010-12-06;45,52;46,047142;45,488571;45,735714;39,914165000000004;112120400
2011-06-17;46,998573;47,035713;45,622856;45,751427;39,927876;153755000
2010-12-14;45,96143;46,077145;45,57143;45,755714000000005;39,931622;87752000
2010-12-15;45,714287;46,142857;45,598572;45,765713;39,940342;104328000
2010-12-10;45,664288;45,864284999999995;45,514286;45,794284999999995;39,965282;65627800
2010-12-17;45,947144;45,970001;45,747143;45,801429999999996;39,971519;96732300
2010-12-08;45,661429999999996;45,860001000000004;45,301429999999996;45,85857;40,021374;80483900
2010-12-16;45,869999;46,087143;45,728573;45,892857;40,051303999999995;80507700
2010-12-13;46,338570000000004;46,437141;45,857143;45,952858;40,103664;109953900
2010-12-20;45,942856;46,17857;45,46143;46,029999;40,17099;96402600
2010-12-31;46,135715000000005;46,21143;45,901428;46,080002;40,21463;48377000
2011-06-22;46,451427;46,985714;46,054287;46,087143;40,220863;97645800
2010-12-23;46,42857;46,450001;46,167141;46,228573;40,344284;55789300
2010-12-30;46,497143;46,501427;46,150002;46,237144;40,351772;39373600
2010-12-21;46,142857;46,341427;46,007141;46,314285;40,419090000000004;64088500
2010-12-27;46,121429;46,491428000000006;45,931427;46,382858;40,478931;62454000
2011-06-16;46,700001;46,954285;45,475716;46,451427;40,538776;127647800
2010-12-22;46,337143;46,531428999999996;46,221428;46,451427;40,538776;66480400
2010-12-29;46,602856;46,635715000000005;46,442856;46,470001;40,554984999999995;40784800
2011-06-21;45,240002000000004;46,542858;45,028572;46,471428;40,556232;123345600
2010-12-28;46,558571;46,665714;46,437141;46,495715999999994;40,577422999999996;43981000
2011-06-10;47,221428;47,380001;46,501427;46,557144;40,631039;108488800
2011-06-24;47,338570000000004;47,592857;46,441429;46,621429;40,687145;109951800
2011-06-13;46,742859;46,901428;46,438572;46,657143;40,718303999999996;82368300
2011-01-21;47,681427;47,84;46,661429999999996;46,674285999999995;40,73325;188600300
2011-06-15;47,107143;47,185715;46,411429999999996;46,67857;40,737003;99799000
2011-04-15;47,614284999999995;47,662857;46,685715;46,779999;40,825520000000004;113401400
2011-01-03;46,52;47,18;46,405716;47,081429;41,088589;111284600
2011-03-16;48,857143;49,0;46,60857;47,144287;41,143436;290502800
2011-03-18;48,161429999999996;48,314285;47,142857;47,238571;41,225719;188303500
2011-04-11;47,722858;47,952858;47,145714;47,257141;41,241943;99736700
2011-06-23;45,562859;47,384285;45,445713;47,318573;41,29554;139939800
2011-01-04;47,491428000000006;47,5;46,878571;47,327145;41,303032;77270200
2011-06-09;47,607143;47,667141;47,25;47,355713;41,327965;68772200
2011-04-18;46,585712;47,46143;45,737144;47,407143;41,372845;152474700
2011-06-07;48,310001;48,317142;47,414288;47,434284000000005;41,396526;132446300
2011-06-27;46,798573;47,700001;46,75;47,434284000000005;41,396526;84953400
2011-05-24;47,92857;47,985714;47,334286;47,455715000000005;41,415226000000004;80481800
2011-06-08;47,397144;47,828571000000004;47,235714;47,462856;41,421473999999996;83430900
2011-04-12;47,212856;47,675713;47,171428999999996;47,485714;41,44141;106409800
2011-04-14;47,828571000000004;48,0;47,437141;47,488571;41,443893;75450200
2011-06-14;47,142857;47,607143;47,044284999999995;47,491428000000006;41,446396;83642300
2011-01-20;48,061428;48,328571000000004;47,16;47,525715000000005;41,476321999999996;191197300
2011-05-16;48,457142;48,745715999999994;47,514286;47,614284999999995;41,553616;112443800
2011-01-06;47,817142;47,892857;47,557144;47,675713;41,607231;75107200
2011-01-05;47,078571000000004;47,762856;47,07143;47,714287;41,640896000000005;63879900
2011-06-29;48,005714000000005;48,052856;47,411429999999996;47,720001;41,645863;88136300
2011-05-23;47,138573;47,997143;47,060001;47,771427;41,690754;95900000
2011-03-17;48,118572;48,515713;47,237144;47,805714;41,720676;164855600
2011-05-26;47,995715999999994;48,127144;47,775715000000005;47,857143;41,765553000000004;55640200
2011-04-08;48,560001;48,592857;47,707142;47,865715;41,773041;94383800
2011-05-20;48,508571999999994;48,707142;47,860001000000004;47,888573;41,792984000000004;84492100
2011-06-28;47,664288;48,099998;47,634285;47,894287;41,797989;73574900
2011-06-30;47,814285;48,018570000000004;47,548573;47,952858;41,849090999999994;80738700
2011-01-28;49,167141;49,200001;47,647144;48,014286;41,902706;148014300
2011-01-07;47,712856;48,049999;47,414288;48,017143;41,905193;77982800
2011-04-13;47,860001000000004;48,02;47,502857;48,018570000000004;41,906445;86555000
2011-05-17;47,42857;48,02;47,247143;48,02;41,907684;113083600
2011-05-25;47,632858;48,365715;47,549999;48,111427;41,987469;73556000
2011-05-27;47,828571000000004;48,232857;47,758571999999994;48,201427;42,066016999999995;50899800
2011-01-24;46,695713;48,207142;46,674285999999995;48,207142;42,071011;143670800
2011-04-19;47,585712;48,282856;47,387142;48,265713;42,122116;104844600
2011-06-06;49,385715000000005;49,578571000000004;48,258571999999994;48,291428;42,144566;115485300
2011-04-06;48,745715999999994;49,128571;48,162857;48,291428;42,144566;100634800
2011-04-07;48,299999;48,632858;48,004284000000006;48,297142;42,149555;93361800
2011-02-22;48,878571;49,342857;48,245715999999994;48,372856;42,215637;218138900
2011-01-19;49,764286;49,799999;48,125713;48,405716;42,244305;283903200
2011-04-05;48,14143;48,892857;48,0;48,412857;42,250538;120682800
2011-03-23;48,468571000000004;48,602856;47,992859;48,455715000000005;42,287937;93249100
2011-03-21;47,998573;48,534286;47,894287;48,471428;42,301651;102350500
2011-01-31;47,971428;48,577145;47,757141;48,474284999999995;42,304157000000004;94311700
2011-05-18;48,067142;48,721428;48,0;48,552856;42,372723;83694100
2011-05-13;49,380001;49,464287;48,621429;48,642857;42,451263;81529000
2011-05-19;48,868572;48,915714;48,381428;48,647144;42,455002;65292500
2011-01-18;47,074287;49,251427;46,57143;48,664288;42,469959;470249500
2011-04-04;49,187141;49,228573;48,342857;48,741428000000006;42,537289;115021200
2011-03-22;48,937141;48,945713;48,448570000000004;48,742859;42,538532000000004;81480700
2011-01-25;48,047142;48,777142;47,795715;48,771427;42,563461;136717000
2011-01-11;49,268570000000004;49,279999;48,495715999999994;48,805714;42,593379999999996;111027000
2011-04-20;49,072857;49,392857;48,785713;48,915714;42,6894;175166600
2011-01-10;48,404284999999994;49,032856;48,167141;48,921428999999996;42,694373999999996;112140000
2011-02-23;48,395714;49,234287;48,372856;48,945713;42,715576;167963600
2011-02-24;49,145714;49,307144;48,338570000000004;48,982857;42,747986;124975200
2011-01-27;49,111427;49,241428000000006;48,975716;49,029999;42,789120000000004;71256500
2011-07-01;47,992859;49,07143;47,742859;49,037144;42,795357;108828300
2011-06-03;49,025715000000005;49,332859;48,85857;49,062859;42,817809999999994;78312500
2011-02-03;49,114284999999995;49,177143;48,364284999999995;49,062859;42,817809999999994;98449400
2011-01-26;48,994285999999995;49,371429;48,785713;49,121429;42,868916;126718900
2011-02-02;49,207142;49,32143;49,078571000000004;49,188572;42,927513;64738800
2011-01-12;49,035713;49,204285;48,857143;49,202858;42,93998;75647600
2011-04-01;50,158573;50,227142;49,042858;49,222858;42,957443;104665400
2011-03-24;48,835712;49,42857;48,408573;49,281428999999996;43,008549;101178000
2011-02-01;48,757141;49,378571;48,71143;49,290001000000004;43,016052;106658300
2011-03-15;48,871429;49,691429;48,585712;49,347141;43,065899;180270300
2011-06-01;49,838570000000004;50,304287;49,235714;49,35857;43,075878;138670700
2011-01-13;49,308571;49,52;49,121429;49,382858;43,09708;74195100
2011-06-02;49,5;49,71143;49,185715;49,442856;43,149426;84695800
2011-05-02;49,962856;50,067142;49,357143;49,468571000000004;43,171875;110678400
2011-02-04;49,091427;49,528572;49,072857;49,5;43,19931;80460100
2011-05-12;49,445713;49,588570000000004;48,895714;49,509997999999996;43,208034999999995;80500000
2011-05-06;49,955715000000005;50,0;49,458572;49,522858;43,219260999999996;70033600
2011-03-10;49,874287;49,967144;49,271427;49,524284;43,220490000000005;126884800
2011-05-05;49,771427;50,135715000000005;49,435715;49,535713;43,230472999999996;83992300
2011-04-28;49,455715000000005;49,964287;49,360001000000004;49,535713;43,230472999999996;90239800
2011-05-11;49,860001000000004;50,0;49,32;49,604286;43,290321;84000000
2011-05-09;49,694286;49,885715000000005;49,504284000000006;49,657143;43,336445;51186800
2011-05-31;48,728573;49,689999;48,714287;49,689999;43,365128000000006;104438600
2011-02-25;49,322857;49,775715000000005;49,257141;49,737144;43,406265000000005;95004700
2011-05-03;49,712856;49,984287;49,374287;49,742859;43,41124;78337000
2011-01-14;49,412857;49,782856;49,205715000000005;49,782856;43,446156;77210000
2011-03-31;49,48;49,971428;49,437141;49,787144;43,449902;68504800
2011-03-30;50,091427;50,125713;49,634285;49,804287;43,464855;82351500
2011-03-01;50,781428999999996;50,817142;49,668571;49,901428;43,549633;114034200
2011-07-05;49,0;49,975716;48,92857;49,918571;43,564598;88763500
2011-05-10;49,841427;49,955715000000005;49,522858;49,921428999999996;43,567093;70522900
2011-05-04;49,751427;50,261429;49,554287;49,938572;43,582054;97312600
2011-04-29;49,540001000000004;50,564285;49,524284;50,018570000000004;43,651855;251586300
2011-04-27;50,32;50,335712;49,585712;50,021427;43,654369;89053300
2011-04-26;50,517143;50,712856;49,907143;50,060001;43,688015;84700000
2011-03-28;50,450001;50,617142;50,062859;50,062859;43,690514;77338800
2011-02-18;51,244285999999995;51,357143;49,931427;50,080002;43,705486;204014300
2011-04-21;50,714287;50,732857;49,78857;50,099998;43,722941999999996;188452600
2011-03-29;49,665714;50,137142;49,437141;50,137142;43,755348;88225200
2011-03-25;49,724284999999995;50,294284999999995;49,574287;50,220001;43,827659999999995;112227500
2011-07-06;49,849998;50,585712;49,529999;50,251427;43,855083;111156500
2011-02-07;49,698570000000004;50,464287;49,662857;50,268570000000004;43,870049;121255400
2011-03-11;49,332859;50,331429;49,285713;50,284286;43,883755;117770100
2011-03-02;49,994285999999995;50,621429;49,771427;50,302856;43,899967;150647700
2011-03-09;50,669998;50,68;50,085712;50,352856;43,943607;113326500
2011-04-25;50,048573;50,535713;50,042858;50,43;44,010933;66636500
2011-08-08;51,669998;52,53856999999999;50,431427;50,458572;44,035866;285958400
2011-02-28;50,177143;50,721428;50,16;50,458572;44,035866;100768500
2011-03-14;50,454285;50,925713;50,187141;50,508571999999994;44,079494;108989300
2011-07-12;50,504284000000006;51,097141;49,802856;50,535713;44,10318;112902300
2011-07-11;50,905716;51,395714;50,402859;50,57143;44,13435;110668600
2011-02-10;51,055714;51,42857;49,714287;50,648571000000004;44,201687;232137500
2011-02-08;50,525715000000005;50,78857;50,307144;50,742859;44,283970000000004;95260200
2011-03-07;51,628571;51,667141;50,187141;50,765713;44,303917;136530800
2011-03-08;50,701427;51,057144;50,32143;50,822857;44,353771;89079200
2011-08-19;51,738571;52,42857;50,857143;50,861427;44,387440000000005;193972100
2011-08-22;52,072857;52,125713;50,727142;50,919998;44,438545;133828800
2011-02-11;50,67857;51,114284999999995;50,505714000000005;50,978573;44,489674;91893200
2011-07-07;50,667141;51,142857;50,57143;51,028572;44,533302;99915900
2011-07-14;51,572857;51,658573;50,905716;51,110001000000004;44,60437;107633400
2011-07-13;51,189999;51,42857;50,911429999999996;51,145714;44,635536;97909700
2011-02-09;50,741428000000006;51,285713;50,695713;51,165714;44,652996;120686300
2011-02-17;51,035713;51,467144;50,931427;51,185715;44,670448;132645800
2011-02-14;50,970001;51,354286;50,958572;51,311428;44,780159000000005;77604100
